node_id,paper_id,true_label,gcn_pred,gcn_correct,gat_pred,gat_correct,pca_x,pca_y,pca_z,tsne_x,tsne_y,tsne_z
1297,3005974022,arxiv cs ma,arxiv cs lg,False,arxiv cs lg,False,0.1303007,-0.22054957,-0.2751794,-1.1403469,3.955362,-4.8064027
1298,3005978990,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.18716961,0.059645243,0.07402316,-7.667612,-1.3037868,13.854298
1299,3006021161,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.35340095,-0.11475156,-0.43542722,-3.8948176,10.16065,-7.924974
1300,3006091301,arxiv cs cc,arxiv cs ds,False,arxiv cs ds,False,0.004625857,0.53911674,0.54008806,-7.1192455,22.263382,23.130035
1301,3006207249,arxiv cs lo,arxiv cs lo,True,arxiv cs lo,True,-0.40746891,0.22410223,0.5464286,-1.8585104,-6.270018,-29.79841
1302,3006416385,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.18617576,-0.16413017,-0.3932469,-20.029144,4.707602,-24.166967
1303,3006437160,arxiv cs ar,arxiv cs lg,False,arxiv cs lg,False,0.30100226,0.47598886,-0.2694465,-19.37781,12.876071,-2.2555795
1304,3006526404,arxiv cs it,arxiv cs it,True,arxiv cs it,True,0.058405995,0.318224,-0.7522214,-8.595291,29.166172,-14.028202
1305,3006610127,arxiv cs lg,arxiv cs cl,False,arxiv cs cv,False,0.03935206,0.12536103,-0.08523496,6.4641533,2.959034,7.3173304
1306,3006668148,arxiv cs cr,arxiv cs cr,True,arxiv cs cv,False,0.0365566,-0.09730892,-0.13126814,-16.151434,4.7486987,-6.518349
1307,3006716581,arxiv cs gt,arxiv cs ds,False,arxiv cs gt,True,-0.2248478,0.8284848,0.28841728,-3.3771856,12.336908,26.4842
1308,3006809231,arxiv cs dc,arxiv cs dc,True,arxiv cs dc,True,-0.09537965,0.12392252,0.035971906,-22.965431,-4.225781,-18.842579
1309,3006865171,arxiv cs pf,arxiv cs dc,False,arxiv cs dc,False,0.08156347,0.6222256,-0.101604395,-14.614225,13.536518,11.342482
1310,3007727054,arxiv cs ro,arxiv cs ai,False,arxiv cs ai,False,-0.16137081,-0.13758932,-0.00075944513,-14.344943,0.19478591,3.0677226
1311,3007925736,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.15874153,-0.35415143,-0.09589679,13.84907,-8.045361,-6.3466473
1312,3008246719,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,0.65631473,0.71323186,-0.2826325,-31.028679,14.695424,-2.014792
1313,3008559440,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,-0.19348961,-0.115676895,0.055618573,4.9022923,-2.3392036,-14.142453
1314,3008637786,arxiv cs ai,arxiv cs ai,True,arxiv cs lg,False,-0.15797424,-0.15955894,-0.048188575,-4.432742,-1.4710815,-8.600517
1315,3008752511,arxiv cs ds,arxiv cs ds,True,arxiv cs ds,True,-0.6270783,0.38525555,0.45002604,-0.7515719,-25.785126,-23.135048
1316,3008900438,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,-0.06321317,0.21185997,0.34068298,-6.798491,18.790487,-25.85656
1317,3009453940,arxiv cs ds,arxiv cs ds,True,arxiv cs ds,True,0.0026416183,0.16365133,0.31670725,1.0378299,17.267206,14.176207
1318,3009761736,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,-0.30882278,-0.0069931448,0.16901478,-0.2561524,-0.86454123,-26.30902
1319,3010349053,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.40755045,-0.25188327,-0.013961203,-12.285662,-15.1961565,-23.31685
1320,3010526057,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.013766706,-0.06256953,-0.30412892,14.462372,-7.1555996,12.639381
1321,3011063025,arxiv cs ds,arxiv cs ds,True,arxiv cs ds,True,0.023976803,0.4094702,0.49594954,3.2469053,15.625965,22.732334
1322,3011201405,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,-0.24234527,-0.4544096,0.14472088,12.08163,-11.18723,-4.2938385
1323,3011366956,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,-0.5847424,-0.4867838,0.36306632,16.146208,-18.905005,-9.273182
1324,3011810856,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.39262682,-0.13478,-0.30444407,-16.564035,-24.31318,14.066774
1325,3011817866,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,-0.21820223,0.35244423,0.32365358,-8.514156,5.7035446,22.2141
1327,3011895014,arxiv cs lg,arxiv cs lg,True,arxiv cs cv,False,0.37369776,-0.04673952,0.58499473,21.837332,18.517618,-8.218482
1328,3011967731,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.43120956,0.021773264,-0.33005977,6.2339826,7.203846,7.313608
1329,3012121305,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.0877679,-0.34160995,0.011105731,16.345753,2.705437,-22.121408
1330,3012270600,arxiv cs cg,arxiv cs ds,False,arxiv cs ds,False,0.40984464,0.92796445,0.611557,-4.950602,20.15231,20.658009
1707,2623085795,arxiv cs ro,arxiv cs ro,True,arxiv cs sy,False,-0.2654934,0.24299385,-0.40050834,-12.757093,-12.739715,23.95977
1833,2788194436,arxiv cs cr,arxiv cs si,False,arxiv cs si,False,-0.23666352,-0.1850252,-0.19060543,-20.08866,-12.422146,-7.1492968
1874,2798663460,arxiv cs ds,arxiv cs ds,True,arxiv cs ds,True,0.37259066,0.5537828,-0.0032075942,-1.2151464,12.210485,14.590511
1875,2798724621,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.27590322,-0.1409346,-0.14982158,12.297503,-14.374101,12.912808
1912,2865062969,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.22198427,0.089319795,-0.23172808,-1.2679197,-6.724324,18.665966
1921,2884804062,arxiv cs se,arxiv cs se,True,arxiv cs se,True,-0.62156796,-0.23283316,0.13961886,1.1002353,-19.900345,-14.143624
1930,2887558369,arxiv cs cl,arxiv cs cv,False,arxiv cs cv,False,-0.62823063,-0.13994803,0.18498108,8.613537,-17.162426,-1.8599982
1938,2890022946,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.09066492,-0.05339423,-0.1673939,14.471985,-6.9519253,25.150301
1940,2890334221,arxiv cs it,arxiv cs it,True,arxiv cs it,True,0.77546024,0.45658922,-0.07274281,-5.994621,17.067726,0.66142756
1944,2894282670,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.15776813,0.1276102,-0.25232774,-16.408207,-20.70172,17.869904
1956,2897317743,arxiv cs et,arxiv cs cr,False,arxiv cs cr,False,-0.5605642,-0.2692585,-0.101620086,-7.6414704,-16.591686,-14.554641
1958,2898073613,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.16971105,0.17276822,-0.16276082,2.1642952,3.5071955,19.02445
1965,2899229958,arxiv cs ni,arxiv cs ni,True,arxiv cs ni,True,-0.27823353,-0.060984924,-0.15658554,-11.575825,-4.851023,-17.751722
1978,2903003865,arxiv cs ir,arxiv cs si,False,arxiv cs ai,False,-0.43960235,0.004772067,-0.053073592,-12.44538,-13.67419,-8.179611
1980,2903069547,arxiv cs cr,arxiv cs cr,True,arxiv cs cr,True,0.14340329,0.1391485,0.21092391,-6.0868263,2.4753711,25.080545
1984,2903592137,arxiv cs cl,arxiv cs cv,False,arxiv cs cv,False,0.18234867,0.09413748,0.014532827,-4.8781066,-33.317474,17.375885
1985,2903699999,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.0690158,-0.20922,0.19363183,2.8179674,-3.0016687,-27.410769
1991,2906616427,arxiv cs cg,arxiv cs cc,False,arxiv cs ds,False,-0.27531016,0.6488004,0.1757784,-1.9393237,11.391031,24.308004
1993,2907220609,arxiv cs lg,arxiv cs cv,False,arxiv cs cv,False,0.15828437,-0.29712534,0.089967474,29.209257,11.412752,4.896337
1995,2907809499,arxiv cs db,arxiv cs ir,False,arxiv cs cl,False,-0.1324476,-0.41798198,0.10692331,5.7614036,-15.666208,-8.587127
1996,2907822478,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,-0.19638503,0.12064477,-0.16878256,21.24622,-5.5914183,22.470758
1997,2908766680,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,-0.42208248,-0.048722863,-0.19553527,-15.624617,-10.377255,-4.2816486
1998,2908855967,arxiv cs dc,arxiv cs cv,False,arxiv cs cv,False,0.13480514,0.18964618,-0.27771708,-19.025045,13.942098,-3.819995
1999,2910207440,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,0.042185962,0.39109665,-0.09925758,-10.198583,2.759444,13.54475
2000,2910632188,arxiv cs ir,arxiv cs cl,False,arxiv cs cl,False,-0.4185269,-0.228743,-0.067327924,3.6019406,-33.098255,-7.904151
2001,2911115627,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.14998257,-0.15013017,-0.5761502,13.039486,-4.628707,27.760342
2002,2911179793,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.2046597,-0.51740855,-0.21083659,21.231688,1.01141,4.1700454
2003,2911365170,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,0.11926329,0.3781825,0.19149029,-5.302334,13.8739605,11.4928875
2004,2911429846,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.41934896,0.015651166,-0.2099098,-26.829754,8.288776,-15.292672
2005,2911582493,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.26388097,0.55463296,0.117482945,-10.034879,14.012158,31.450312
2006,2911617386,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.053090513,0.22420825,-0.3400247,6.9001184,-1.5995529,18.106203
2007,2911658635,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.3319236,-0.42792988,0.19781846,26.24467,6.1145625,-13.592922
2008,2911675299,arxiv cs ni,arxiv cs ni,True,arxiv cs dc,False,-0.36662826,0.19696195,-0.4783957,-14.420243,4.416661,-18.562597
2009,2911884683,arxiv cs ni,arxiv cs ro,False,arxiv cs it,False,-0.23414981,0.1935119,-0.4269339,-12.060922,-22.446346,2.168318
2010,2912688735,arxiv cs ni,arxiv cs ni,True,arxiv cs ni,True,-0.024533212,-0.28132635,-0.4211278,-21.88685,0.055660717,-15.079912
2011,2912691650,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,0.3857199,-0.58375055,0.07329213,10.910387,10.787801,-5.2449737
2012,2913127348,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.67129505,0.12251477,0.010552593,5.0579996,19.142586,-6.082665
2013,2913541399,arxiv cs dc,arxiv cs dc,True,arxiv cs dc,True,1.0107638,0.25852433,0.0667911,-15.254307,12.195491,-12.802486
2014,2913842696,arxiv cs it,arxiv cs it,True,arxiv cs it,True,0.079405606,0.5099332,0.3857418,2.928059,31.895828,5.8125215
2015,2913984713,arxiv cs db,arxiv cs dc,False,arxiv cs dc,False,-0.3448339,0.121529475,0.055737343,10.490563,-19.466106,-20.490047
2016,2914010688,arxiv cs cr,arxiv cs cr,True,arxiv cs cr,True,-0.19814765,0.10320211,-0.21418479,-16.870441,-2.715141,-15.2533655
2017,2914011434,arxiv cs ds,arxiv cs ds,True,arxiv cs ds,True,0.28514135,0.7084811,0.5963532,-2.4999983,17.158752,24.864254
2018,2914297008,arxiv cs si,arxiv cs si,True,arxiv cs si,True,-0.46246928,-0.023830712,0.010108937,-7.5098042,-22.036114,-7.574591
2019,2914568831,arxiv cs gt,arxiv cs si,False,arxiv cs si,False,-0.29611963,-0.10218634,0.076109014,-12.831036,-14.175493,-13.50765
2020,2914627750,arxiv cs cc,arxiv cs ds,False,arxiv cs ds,False,0.57911766,0.6810737,0.6102565,4.466211,25.092497,16.094425
2021,2915483365,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,0.5038227,0.39415258,0.19136935,-12.983124,17.890364,8.375214
2022,2915839211,arxiv cs dc,arxiv cs sy,False,arxiv cs sy,False,0.13851863,0.28571197,-0.30533603,-21.302094,15.773125,15.508373
2023,2915953602,arxiv cs ai,arxiv cs ai,True,arxiv cs ai,True,-0.44494665,-0.18703382,0.14828856,-7.7018814,-19.023811,-6.395786
2024,2916912586,arxiv cs ms,arxiv cs dc,False,arxiv cs ds,False,-0.48263907,0.23650071,-0.19739339,-3.1559072,-28.307049,2.6615872
2025,2917584588,arxiv cs gt,arxiv cs cr,False,arxiv cs cr,False,-0.3178524,-0.031090021,0.063915566,-19.273901,-13.976687,-11.129748
2026,2917640112,arxiv cs mm,arxiv cs cv,False,arxiv cs cv,False,0.05265069,-0.046952218,-0.17946061,14.074933,-4.365793,13.650222
2027,2918469223,arxiv cs ro,arxiv cs cv,False,arxiv cs cv,False,-0.16443253,0.2067597,-0.12034354,-21.902002,-18.837294,2.173936
2028,2919853922,arxiv cs it,arxiv cs it,True,arxiv cs it,True,-0.092748046,0.11605129,-0.16345206,-13.68716,-3.3833656,10.303307
2029,2920869810,arxiv cs si,arxiv cs si,True,arxiv cs si,True,-0.51672846,0.100949116,0.13426043,1.430725,-20.174807,1.8869096
2030,2921127630,arxiv cs ro,arxiv cs cv,False,arxiv cs cv,False,0.01766926,0.006258905,-0.25482908,9.616939,-0.0035964046,-1.7079206
2031,2921184280,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.41378665,-0.2140943,0.18287557,15.727563,12.932398,-10.927241
2032,2921273737,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.2552433,-0.09530957,0.25290367,7.363759,-15.0569515,-19.251774
2033,2921318902,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.09724158,-0.13177691,-0.04553035,5.7991796,-0.38776693,9.681253
2034,2921382142,arxiv cs dc,arxiv cs dc,True,arxiv cs dc,True,0.48012495,0.22984333,-0.216257,-8.106688,20.664246,0.54189545
2035,2921490118,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.30405736,-0.4449861,0.24709782,18.118677,5.5256586,-4.8170614
2036,2921802110,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.4701227,-0.35086024,-0.11864313,11.412048,17.466307,-10.818958
2037,2922234463,arxiv cs ro,arxiv cs cv,False,arxiv cs cv,False,-0.08972049,-0.11632092,-0.26312992,5.320248,-4.4697204,8.456401
2038,2922352398,arxiv cs ni,arxiv cs ni,True,arxiv cs ni,True,-0.64835924,0.23368168,-0.1563645,-2.197559,-29.074291,-4.308321
2039,2923098810,arxiv cs gt,arxiv cs dc,False,arxiv cs lg,False,0.20375198,0.19025546,-0.030506395,-7.4114504,18.363878,-24.417587
2041,2924128390,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.42180037,0.29336,-0.34203,-4.9722533,-22.113316,17.232054
2042,2925426609,arxiv cs lg,arxiv cs cv,False,arxiv cs lg,True,0.18314046,-0.6038927,0.42255712,25.195412,11.129161,-11.241637
2043,2925563431,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.7430872,0.52719504,0.21872845,-14.424847,21.037786,9.284978
2044,2928107702,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,-0.49482307,-0.41071153,0.42387936,11.307973,-24.362743,-10.277326
2045,2928602793,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.10816908,-0.7155286,0.22054625,12.533479,-12.461491,-22.453575
2046,2929155379,arxiv cs it,arxiv cs cr,False,arxiv cs lg,False,-0.2964175,0.010165587,0.18816522,-14.215626,-26.783648,-12.318974
2047,2929571474,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.38940394,0.02073218,0.050603222,5.0518856,9.550845,4.662936
2048,2930634306,arxiv cs lg,arxiv cs cv,False,arxiv cs cv,False,0.09972376,-0.043832406,0.084528975,-14.979563,0.2002036,-5.3209147
2049,2931449531,arxiv cs dm,arxiv cs cc,False,arxiv cs cc,False,0.31156206,0.52377236,0.6428164,3.323185,25.069675,20.934378
2050,2934128286,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.0073587894,0.11624746,-0.31173256,1.9432106,1.0710185,19.726229
2051,2934583186,arxiv cs lg,arxiv cs ai,False,arxiv cs ai,False,0.030803263,0.08385321,0.014933441,-16.424381,3.2423413,8.172999
2052,2936102783,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.46299455,0.3511401,-0.14792967,0.73284024,-16.267532,16.637407
2053,2936107532,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,-0.3849352,0.04407747,0.17493986,1.2115426,-9.666627,-3.7063055
2054,2936191805,arxiv cs lg,arxiv cs cv,False,arxiv cs lg,True,-0.12660289,0.08713406,-0.15712583,-13.124006,-17.763939,13.111724
2055,2936393687,arxiv cs pf,arxiv cs cv,False,arxiv cs cv,False,0.015977561,0.19946516,-0.1273407,-19.407703,-3.5648217,-5.617713
2056,2936458714,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.22425437,0.09615701,-0.23561013,3.423443,-12.1979065,13.000677
2057,2936539382,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,0.3133862,-0.20849805,0.23445672,16.278713,17.548601,-18.181072
2058,2936585638,arxiv cs lg,arxiv cs cv,False,arxiv cs lg,True,0.46455693,-0.06386393,-0.07252953,-1.2544665,15.946999,1.152116
2059,2937305891,arxiv cs lg,arxiv cs ai,False,arxiv cs ai,False,-0.21593302,-0.03641297,-0.24592197,15.994477,-21.642225,16.273886
2060,2937934951,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.03755361,0.05853367,0.015143685,-4.1637487,-0.8729163,16.253742
2061,2938726871,arxiv cs cl,arxiv cs cv,False,arxiv cs cv,False,0.37990403,-0.4883293,0.085669525,23.010342,4.978305,-2.7292585
2062,2939097319,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.28663033,-0.15844624,-0.0027268827,6.0740914,-14.307647,-0.6268792
2063,2939165775,arxiv cs cv,arxiv cs cl,False,arxiv cs cv,True,-0.1568737,-0.7644667,0.028637487,25.392305,-7.240729,-9.813778
2064,2939341713,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.73472047,-0.10469173,-0.21806675,2.8050265,16.055256,-10.614279
2065,2939648494,arxiv cs ni,arxiv cs ni,True,arxiv cs ni,True,0.04989195,-0.324436,-0.47286928,-12.775761,12.968027,-21.89438
2066,2939735646,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,-0.15705997,-0.29887068,0.24524409,11.377768,-8.26382,-17.31782
2067,2940426316,arxiv cs ds,arxiv cs ds,True,arxiv cs ds,True,-0.056628644,0.45420706,0.053144157,-4.192924,11.804771,19.617641
2068,2940577189,arxiv cs lg,arxiv cs si,False,arxiv cs lg,True,-0.63916874,0.25512242,0.005916685,-17.405033,-27.01169,8.435896
2069,2940760052,arxiv cs cr,arxiv cs cr,True,arxiv cs cr,True,-0.34609997,-0.33262688,0.13325429,-17.940813,-12.226122,-15.919308
2070,2941428910,arxiv cs ir,arxiv cs lg,False,arxiv cs lg,False,0.12830395,0.10672157,-0.21124282,-4.1842957,11.34439,-4.0953956
2071,2942110139,arxiv cs lg,arxiv cs cv,False,arxiv cs cv,False,-0.07276976,-0.24296801,-0.09443139,-6.7273345,-10.535205,14.505988
2072,2942222927,arxiv cs dc,arxiv cs se,False,arxiv cs dc,True,-0.5375594,0.06874355,-0.091313355,-2.0593946,-17.378746,-5.0958214
2073,2942859210,arxiv cs lg,arxiv cs cv,False,arxiv cs cv,False,0.18793947,-0.07661693,-0.19871515,16.91878,9.126428,15.4841
2074,2943199188,arxiv cs lg,arxiv cs ai,False,arxiv cs ai,False,-0.3558958,-0.13349478,0.081698395,-2.4127192,-9.258351,-4.657931
2075,2943960035,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.2924111,-0.9448968,0.14997849,17.198103,6.795135,-2.3351758
2076,2944089471,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.24725866,-0.48029548,-0.20866299,19.550394,-1.1296574,0.29842126
2078,2944644116,arxiv cs gt,arxiv cs cc,False,arxiv cs gt,True,-0.178662,0.6647572,0.58762765,-6.326687,14.435247,25.403452
2079,2944694109,arxiv cs ni,arxiv cs lg,False,arxiv cs lg,False,0.33451605,0.092403226,-0.3834876,-6.420564,14.869954,-13.274434
2080,2944754708,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.29297948,-0.031639993,-0.2881879,4.756486,15.19212,-4.619028
2081,2944876351,arxiv cs lg,arxiv cs cv,False,arxiv cs cv,False,-0.43461096,0.0138852,-0.09014214,-17.14519,-26.278166,3.435801
2082,2944882963,arxiv cs cr,arxiv cs it,False,arxiv cs it,False,-0.46120894,0.15661462,0.30511218,-5.1336007,-20.19905,-20.590776
2083,2944975875,arxiv cs fl,arxiv cs ai,False,arxiv cs ai,False,-0.11095834,0.17100792,0.4825031,3.5571039,14.690972,28.799175
2084,2945115303,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,0.5388633,-0.78521466,0.080267906,11.805162,10.250704,-10.399496
2085,2945265499,arxiv cs ai,arxiv cs cl,False,arxiv cs cl,False,0.038817763,-0.4528197,-0.1569404,6.4697037,4.9312,-12.08821
2086,2945374682,arxiv cs it,arxiv cs lg,False,arxiv cs lg,False,0.6957563,0.7384787,1.1191823,1.042519,26.586334,23.078798
2087,2945773929,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.01497519,-0.0021653175,-0.22397271,-12.108287,-22.095148,20.571518
2088,2945823021,arxiv cs gt,arxiv cs gt,True,arxiv cs gt,True,-0.017820954,0.2524187,0.2138415,8.830484,2.4040575,32.301888
2089,2946150792,arxiv cs pl,arxiv cs ai,False,arxiv cs ai,False,-0.10049963,0.13010411,0.1862126,-20.95138,2.1137278,6.9746327
2090,2946197666,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,0.16025418,-0.027841896,0.07406086,8.765648,17.894442,7.7500815
2091,2946247531,arxiv cs ai,arxiv cs se,False,arxiv cs cl,False,-0.47353235,-0.42272723,0.31865758,9.026708,-24.905584,-10.411729
2092,2946269316,arxiv cs lg,arxiv cs cl,False,arxiv cs cv,False,-0.12974507,-0.17734669,0.124068394,-16.978281,-13.4252615,3.924679
2093,2946515652,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,0.44646668,0.17476873,-0.102766655,4.815893,20.801336,9.282569
2095,2946864100,arxiv cs cv,arxiv cs lg,False,arxiv cs lg,False,0.12681657,0.22390181,0.2734633,12.084711,13.250376,9.358561
2096,2946949467,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,-0.39885774,0.16419597,0.22810423,6.0190983,-24.735098,4.3337545
2097,2947087177,arxiv cs lg,arxiv cs cv,False,arxiv cs cv,False,0.05036986,0.04305449,-0.13060266,-11.922245,-6.0723753,7.9223013
2098,2947241716,arxiv cs lg,arxiv cs ai,False,arxiv cs lg,True,-0.32073095,0.29875702,0.04999406,-11.696672,-18.076376,8.031936
2099,2947410788,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.04799664,-0.30282998,0.15851507,21.117693,-3.3733594,-15.722856
2100,2947494807,arxiv cs sy,arxiv cs cr,False,arxiv cs cr,False,0.18789989,0.120202586,0.15316778,-8.809142,1.2320669,26.290218
2101,2947584463,arxiv cs cr,arxiv cs it,False,arxiv cs it,False,0.069800556,0.29524696,-0.021669917,1.8698704,31.006998,7.645687
2102,2947652115,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,0.27859175,0.118587926,0.11627665,-13.465612,6.252453,11.209851
2103,2947781524,arxiv cs lg,arxiv cs ds,False,arxiv cs ds,False,0.3201853,0.38179272,0.048521552,-15.336918,18.73761,14.94362
2104,2947795501,arxiv cs ai,arxiv cs ai,True,arxiv cs lg,False,-0.33165038,-0.077858195,0.101181194,-9.896592,-11.548967,-7.634606
2105,2947980899,arxiv cs lg,arxiv cs cv,False,arxiv cs cv,False,0.013337135,-0.12718485,-0.18970263,-4.0530777,-9.339134,0.6331337
2106,2948117287,arxiv cs cl,arxiv cs lg,False,arxiv cs cl,True,-0.11180943,0.13748926,0.089115605,-20.787754,-12.8552885,3.282942
2107,2948163029,arxiv cs cr,arxiv cs cr,True,arxiv cs cr,True,-0.34114936,-0.02975808,-0.29269636,-14.929558,-2.7879639,-13.682941
2108,2948204817,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,0.74859,-0.10558598,0.16910961,11.296508,20.851683,-7.938656
2109,2948394578,arxiv cs it,arxiv cs it,True,arxiv cs it,True,0.0748508,0.76254934,0.42759156,-15.425928,13.649899,23.698093
2110,2948517885,arxiv cs lg,arxiv cs cv,False,arxiv cs cv,False,-0.2312808,0.118873805,-0.22486979,-9.337048,-30.502516,5.2848096
2111,2948818258,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.012706459,-0.66992676,0.3813758,26.019127,-4.6692653,-4.82538
2112,2948856712,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.2832867,-0.14657833,-0.38300693,27.017885,-5.4244833,21.531445
2117,2949139067,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.4748751,0.045068115,0.05831617,-2.8058045,20.146696,1.4376109
2128,2949364519,arxiv cs lg,arxiv cs cv,False,arxiv cs cv,False,0.014069438,-0.13690455,0.1799702,5.2980857,-34.93698,1.5440887
2156,2949771292,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,0.23545575,-0.82729006,0.65940946,18.821432,-8.655109,-17.010376
2158,2949803778,arxiv cs lg,arxiv cs lg,True,arxiv cs cv,False,0.7924677,0.21703413,-0.17867392,-30.14084,15.578114,-2.6062374
2182,2950297794,arxiv cs lg,arxiv cs cv,False,arxiv cs cv,False,0.095838845,0.41273087,-0.07801481,-5.2135406,24.871618,4.0212097
2184,2950310676,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.27894652,0.015830338,-0.3277342,3.927131,6.0974298,2.8960526
2187,2950368691,arxiv cs se,arxiv cs cl,False,arxiv cs cv,False,-0.086176336,-0.18144344,0.15977187,-3.5986445,-4.9347386,-17.981085
2202,2950620769,arxiv cs db,arxiv cs dc,False,arxiv cs dc,False,0.84450126,0.040002346,-0.3193755,-9.173175,13.005877,-14.373129
2208,2950700477,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,-0.68571615,-0.09402232,0.030343678,-0.5093026,-14.509721,-33.033024
2218,2950870475,arxiv cs cg,arxiv cs ds,False,arxiv cs ds,False,-0.256257,0.6023556,0.117278546,-4.6287208,-1.3130451,32.129932
2231,2951085298,arxiv cs cg,arxiv cs ds,False,arxiv cs ds,False,-0.27867174,0.45661956,-0.018680684,-2.5412896,-1.7507508,31.035402
2243,2951281253,arxiv cs cl,arxiv cs cl,True,arxiv cs cl,True,-0.04080248,-0.33919978,0.52149165,21.776796,-2.0379572,-8.373932
2244,2951300823,arxiv cs it,arxiv cs it,True,arxiv cs it,True,0.22341156,0.33853865,0.33132493,-4.607681,11.868719,12.37398
2245,2951322441,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,-0.049755275,-0.107900575,0.009614669,-7.9636707,-8.811311,8.226609
2250,2951435470,arxiv cs cv,arxiv cs cv,True,arxiv cs cv,True,0.55610394,-0.28272647,-0.4371311,26.361732,3.7969234,17.116554
2259,2951620372,arxiv cs lo,arxiv cs lo,True,arxiv cs lo,True,-0.77011764,0.59273916,0.0143671,0.29770097,-25.449562,18.221865
2262,2951671802,arxiv cs lg,arxiv cs lg,True,arxiv cs lg,True,-0.14142722,0.12776999,-0.06648,-11.90465,-10.14103,-7.3844786
